booking_id,booking_date,journey_date,seat_count,advance_booking_days,seat_type,boarding_station,dropping_station,journey_day_of_week,booking_hour,has_meal,meal_count,seat_amount,meal_amount,total_amount,season,confirmation_probability
BK00220,09-01-2025,09-01-2025,3,0,mixed,Ahmedabad,Mumbai,6,3,1,3,2250,300,2550,festival,74.25872862
BK00221,23-11-2025,04-12-2025,3,11,lower,Nadiad,Vadodara,3,14,0,0,2400,0,2400,holiday,85.95582422
BK00222,25-04-2024,07-05-2024,2,12,mixed,Ahmedabad,Mumbai,0,3,0,0,1500,0,1500,normal,98
BK00223,17-02-2024,18-03-2024,1,30,upper,Vadodara,Mumbai,0,17,0,0,700,0,700,normal,98
BK00224,11-10-2025,14-10-2025,2,3,mixed,Ahmedabad,Mumbai,6,8,1,1,1500,100,1600,normal,92.28557764
BK00225,04-06-2024,04-06-2024,1,0,upper,Ahmedabad,Mumbai,5,8,1,1,700,100,800,normal,95.34636856
BK00226,24-09-2024,01-10-2024,1,7,lower,Ahmedabad,Vadodara,4,17,1,1,800,100,900,normal,98
BK00227,20-05-2025,01-06-2025,5,12,lower,Vadodara,Mumbai,0,20,1,2,4000,300,4300,normal,90.4199983
BK00228,27-09-2024,12-10-2024,2,15,lower,Nadiad,Vadodara,5,8,1,2,1600,300,1900,festival,86.53249875
BK00229,06-03-2024,08-03-2024,4,2,upper,Vadodara,Mumbai,4,11,0,0,2800,0,2800,normal,88.46553292
BK00230,03-12-2024,06-12-2024,2,3,mixed,Ahmedabad,Nadiad,0,16,0,0,1500,0,1500,normal,90.10274501
BK00231,26-04-2024,03-05-2024,3,7,upper,Nadiad,Mumbai,1,17,0,0,2100,0,2100,normal,91.41384443
BK00232,15-01-2025,19-01-2025,2,4,lower,Ahmedabad,Vadodara,2,17,0,0,1600,0,1600,normal,90.87147876
BK00233,08-07-2024,27-07-2024,2,19,mixed,Vadodara,Nadiad,5,10,1,2,1500,300,1800,festival,85.35187938
BK00234,26-10-2024,01-11-2024,2,6,upper,Ahmedabad,Mumbai,6,12,1,1,1400,150,1550,normal,89.12271771
BK00235,19-06-2024,05-07-2024,1,16,lower,Ahmedabad,Mumbai,3,1,0,0,800,0,800,normal,98
BK00236,18-06-2025,26-06-2025,3,8,lower,Ahmedabad,Mumbai,4,21,1,1,2400,150,2550,holiday,93.96840306
BK00237,06-01-2024,20-01-2024,1,14,lower,Nadiad,Surat,0,16,1,1,800,200,1000,normal,94.0845237
BK00238,04-07-2024,08-07-2024,1,4,mixed,Ahmedabad,Mumbai,6,9,1,1,750,100,850,normal,95.7563632
BK00239,31-10-2024,17-11-2024,2,17,mixed,Ahmedabad,Mumbai,1,10,1,1,1500,100,1600,normal,95.28870768
BK00240,13-07-2024,16-07-2024,1,3,lower,Ahmedabad,Mumbai,0,1,1,1,800,200,1000,normal,98
BK00241,16-11-2024,23-11-2024,4,7,lower,Surat,Mumbai,1,11,0,0,3200,0,3200,holiday,78.88641601
BK00242,22-09-2024,24-09-2024,5,2,upper,Ahmedabad,Vadodara,3,16,0,0,3500,0,3500,normal,81.79833474
BK00243,08-12-2025,14-12-2025,4,6,mixed,Vadodara,Vadodara,2,22,1,4,3000,800,3800,normal,92.00716291
BK00244,26-07-2025,29-07-2025,2,3,upper,Surat,Mumbai,6,15,1,2,1400,400,1800,normal,97.07507563
BK00245,20-05-2024,23-05-2024,1,3,upper,Surat,Mumbai,2,15,1,1,700,100,800,normal,89.73430383
BK00246,01-04-2024,01-05-2024,4,30,lower,Vadodara,Mumbai,1,17,1,4,3200,800,4000,normal,98
BK00247,29-08-2025,30-08-2025,2,1,upper,Vadodara,Mumbai,5,11,1,1,1400,100,1500,normal,92.20882287
BK00248,27-07-2024,11-08-2024,5,15,lower,Ahmedabad,Mumbai,6,0,1,3,4000,600,4600,normal,82.92019999
BK00249,24-05-2024,23-06-2024,5,30,mixed,Ahmedabad,Mumbai,0,21,1,1,3750,150,3900,normal,94.77192774
BK00250,29-04-2025,29-04-2025,4,0,lower,Nadiad,Mumbai,2,10,0,0,3200,0,3200,holiday,79.80982077
BK00251,13-10-2025,25-10-2025,1,12,mixed,Ahmedabad,Mumbai,0,22,1,1,750,150,900,normal,96.31505885
BK00252,21-11-2024,23-11-2024,2,2,lower,Ahmedabad,Surat,4,10,1,2,1600,400,2000,festival,91.75268895
BK00253,15-11-2025,15-11-2025,4,0,mixed,Nadiad,Surat,0,16,1,4,3000,400,3400,normal,91.01943294
BK00254,30-09-2025,05-10-2025,2,5,lower,Ahmedabad,Mumbai,5,11,1,1,1600,150,1750,festival,78.58446507
BK00255,26-04-2025,23-05-2025,1,27,lower,Vadodara,Mumbai,4,5,1,1,800,200,1000,normal,97.32334384
BK00256,23-04-2024,23-04-2024,2,0,upper,Nadiad,Vadodara,4,21,0,0,1400,0,1400,festival,85.62964966
BK00257,10-11-2025,18-11-2025,4,8,lower,Ahmedabad,Surat,2,14,0,0,3200,0,3200,festival,83.08916567
BK00258,21-04-2025,27-04-2025,3,6,mixed,Ahmedabad,Mumbai,4,11,1,1,2250,100,2350,normal,94.27871086
BK00259,15-12-2025,04-01-2026,2,20,upper,Ahmedabad,Mumbai,0,2,0,0,1400,0,1400,normal,98
BK00260,10-01-2025,10-01-2025,1,0,upper,Surat,Mumbai,6,23,1,1,700,150,850,normal,85.53155356
BK00261,17-05-2024,28-05-2024,2,11,mixed,Ahmedabad,Mumbai,3,21,0,0,1500,0,1500,festival,77.37705089
BK00262,17-08-2025,28-08-2025,6,11,mixed,Ahmedabad,Mumbai,5,11,0,0,4500,0,4500,normal,73.44833655
BK00263,02-01-2024,13-01-2024,1,11,upper,Nadiad,Mumbai,0,4,0,0,700,0,700,normal,90.04506762
BK00264,07-11-2024,05-12-2024,2,28,mixed,Ahmedabad,Surat,1,0,1,2,1500,400,1900,normal,95.01044903
BK00265,17-11-2024,04-12-2024,4,17,lower,Ahmedabad,Mumbai,6,2,1,4,3200,400,3600,holiday,82.14048104
BK00266,13-01-2024,13-01-2024,3,0,lower,Ahmedabad,Vadodara,1,12,0,0,2400,0,2400,normal,88.78185895
BK00267,18-02-2025,24-02-2025,3,6,upper,Ahmedabad,Mumbai,0,19,1,1,2100,150,2250,normal,93.60726243
BK00268,09-02-2024,14-02-2024,3,5,lower,Ahmedabad,Mumbai,1,9,1,2,2400,300,2700,normal,93.8735764
BK00269,30-07-2025,02-08-2025,2,3,upper,Vadodara,Surat,3,11,1,1,1400,200,1600,festival,80.35998047
BK00270,18-12-2025,24-12-2025,1,6,lower,Ahmedabad,Surat,1,11,1,1,800,100,900,normal,98
BK00271,23-05-2024,27-05-2024,3,4,lower,Ahmedabad,Vadodara,2,0,0,0,2400,0,2400,normal,93.44868085
BK00272,28-11-2024,03-12-2024,3,5,mixed,Ahmedabad,Mumbai,6,4,0,0,2250,0,2250,normal,80.54693888
BK00273,07-01-2025,06-02-2025,4,30,upper,Ahmedabad,Vadodara,6,11,1,2,2800,300,3100,normal,93.87618847
BK00274,23-06-2024,23-06-2024,4,0,mixed,Surat,Mumbai,6,8,1,4,3000,800,3800,normal,86.50320709
BK00275,09-05-2025,03-06-2025,2,25,upper,Ahmedabad,Mumbai,3,11,0,0,1400,0,1400,festival,96.1797978
BK00276,04-08-2024,10-08-2024,2,6,lower,Surat,Mumbai,6,1,1,2,1600,200,1800,normal,88.91968914
BK00277,26-09-2025,05-10-2025,3,9,lower,Ahmedabad,Mumbai,2,18,1,3,2400,600,3000,normal,95.25642409
BK00278,05-09-2025,22-09-2025,2,17,lower,Vadodara,Mumbai,2,17,0,0,1600,0,1600,normal,98
BK00279,07-01-2024,11-01-2024,3,4,mixed,Ahmedabad,Mumbai,6,16,0,0,2250,0,2250,normal,82.57327808
BK00280,17-01-2024,22-01-2024,3,5,lower,Ahmedabad,Nadiad,3,12,0,0,2400,0,2400,normal,88.42406902
BK00281,05-05-2025,10-05-2025,4,5,lower,Ahmedabad,Vadodara,5,10,0,0,3200,0,3200,festival,81.03240789
BK00282,16-04-2025,20-04-2025,2,4,mixed,Nadiad,Mumbai,2,16,0,0,1500,0,1500,festival,85.82445865
BK00283,26-05-2025,20-06-2025,2,25,upper,Ahmedabad,Mumbai,1,17,1,2,1400,300,1700,normal,98
BK00284,11-04-2024,28-04-2024,1,17,lower,Ahmedabad,Nadiad,0,18,0,0,800,0,800,normal,91.73763448
BK00285,09-04-2025,10-04-2025,2,1,lower,Vadodara,Mumbai,3,8,0,0,1600,0,1600,normal,90.97367476
BK00286,08-01-2025,09-01-2025,1,1,mixed,Ahmedabad,Mumbai,6,4,1,1,750,200,950,festival,91.53837109
BK00287,17-04-2025,22-04-2025,2,5,mixed,Ahmedabad,Mumbai,0,8,1,2,1500,300,1800,holiday,95.04041872
BK00288,24-11-2024,25-11-2024,2,1,lower,Vadodara,Mumbai,3,0,0,0,1600,0,1600,normal,88.45683484
BK00289,21-01-2025,30-01-2025,1,9,lower,Ahmedabad,Mumbai,3,11,0,0,800,0,800,holiday,87.4126462
BK00290,21-06-2024,22-06-2024,2,1,mixed,Vadodara,Mumbai,2,8,0,0,1500,0,1500,normal,82.9301726
BK00291,29-11-2025,06-12-2025,1,7,upper,Ahmedabad,Mumbai,0,17,1,1,700,150,850,normal,95.73067846
BK00292,01-02-2024,01-02-2024,1,0,mixed,Ahmedabad,Mumbai,5,16,1,1,750,150,900,festival,92.31294274
BK00293,18-11-2024,21-11-2024,3,3,upper,Ahmedabad,Mumbai,6,0,0,0,2100,0,2100,normal,81.71359493
BK00294,13-04-2024,24-04-2024,2,11,mixed,Surat,Mumbai,1,2,1,2,1500,200,1700,normal,91.61985158
BK00295,08-01-2024,14-01-2024,1,6,lower,Vadodara,Surat,0,13,1,1,800,200,1000,normal,91.73414789
BK00296,14-08-2024,13-09-2024,2,30,lower,Surat,Vadodara,3,14,1,2,1600,200,1800,normal,97.26535869
BK00297,06-08-2024,26-08-2024,3,20,upper,Ahmedabad,Mumbai,1,17,1,2,2100,400,2500,normal,98
BK00298,14-03-2025,18-03-2025,1,4,upper,Vadodara,Mumbai,2,22,1,1,700,200,900,festival,87.8779712
BK00299,25-02-2024,25-02-2024,2,0,mixed,Ahmedabad,Surat,1,16,1,2,1500,200,1700,normal,84.57001972
BK00300,05-04-2025,23-04-2025,1,18,lower,Ahmedabad,Vadodara,1,13,0,0,800,0,800,holiday,94.81613001
BK00301,02-11-2025,26-11-2025,1,24,mixed,Vadodara,Surat,0,11,1,1,750,100,850,normal,97.14635418
BK00302,02-08-2025,19-08-2025,2,17,lower,Ahmedabad,Mumbai,3,17,0,0,1600,0,1600,normal,97.1595674
BK00303,28-01-2024,29-01-2024,2,1,upper,Ahmedabad,Mumbai,3,21,1,1,1400,100,1500,holiday,92.01061813
BK00304,30-12-2024,29-01-2025,2,30,lower,Ahmedabad,Mumbai,3,11,0,0,1600,0,1600,normal,98
BK00305,27-12-2025,29-12-2025,3,2,upper,Vadodara,Mumbai,4,14,0,0,2100,0,2100,normal,90.28925278
BK00306,08-06-2025,20-06-2025,5,12,upper,Ahmedabad,Mumbai,2,5,1,2,3500,400,3900,normal,85.58319079
BK00307,21-08-2025,13-09-2025,2,23,lower,Ahmedabad,Mumbai,0,20,1,2,1600,300,1900,normal,98
BK00308,15-05-2025,17-05-2025,2,2,lower,Surat,Mumbai,3,16,1,1,1600,100,1700,holiday,93.7877295
BK00309,21-09-2024,14-10-2024,3,23,upper,Ahmedabad,Mumbai,1,8,0,0,2100,0,2100,normal,94.40613942
BK00310,13-09-2024,16-09-2024,1,3,mixed,Ahmedabad,Mumbai,4,21,0,0,750,0,750,normal,92.76502804
BK00311,15-03-2025,14-04-2025,2,30,lower,Nadiad,Mumbai,2,22,0,0,1600,0,1600,festival,91.03215417
BK00312,21-03-2024,24-03-2024,1,3,lower,Vadodara,Mumbai,3,8,1,1,800,200,1000,holiday,96.51269494
BK00313,09-03-2024,08-04-2024,1,30,lower,Ahmedabad,Mumbai,4,4,1,1,800,100,900,normal,97.17291971
BK00314,29-04-2024,29-04-2024,5,0,mixed,Nadiad,Mumbai,6,20,1,2,3750,300,4050,holiday,79.93134823
BK00315,18-08-2024,30-08-2024,3,12,lower,Ahmedabad,Mumbai,2,14,0,0,2400,0,2400,normal,91.4231615
BK00316,12-03-2025,19-03-2025,3,7,lower,Ahmedabad,Mumbai,5,21,1,1,2400,100,2500,festival,79.62733895
BK00317,15-02-2025,21-02-2025,2,6,upper,Ahmedabad,Mumbai,5,8,1,1,1400,150,1550,holiday,82.73721183
BK00318,26-01-2025,28-01-2025,1,2,upper,Ahmedabad,Mumbai,1,14,0,0,700,0,700,normal,92.24466342
BK00319,25-10-2025,06-11-2025,1,12,lower,Ahmedabad,Mumbai,6,14,1,1,800,100,900,normal,98
BK00320,02-08-2024,04-08-2024,1,2,mixed,Surat,Mumbai,4,4,1,1,750,200,950,normal,98
BK00321,22-08-2025,30-08-2025,2,8,upper,Nadiad,Surat,0,22,1,1,1400,100,1500,normal,90.52450032
BK00322,08-07-2024,10-07-2024,3,2,upper,Surat,Nadiad,6,15,0,0,2100,0,2100,normal,85.54967064
BK00323,20-09-2024,20-10-2024,3,30,lower,Nadiad,Mumbai,2,15,1,3,2400,600,3000,normal,98
BK00324,21-06-2024,21-06-2024,1,0,mixed,Ahmedabad,Mumbai,4,8,1,1,750,200,950,holiday,93.08298159
BK00325,02-08-2024,04-08-2024,5,2,lower,Ahmedabad,Mumbai,4,15,1,1,4000,100,4100,normal,77.840442
BK00326,20-04-2024,22-04-2024,3,2,lower,Surat,Mumbai,2,20,1,3,2400,600,3000,normal,94.34005846
BK00327,14-06-2025,19-06-2025,2,5,lower,Nadiad,Mumbai,4,19,1,1,1600,150,1750,normal,95.63875755
BK00328,14-06-2025,16-06-2025,2,2,upper,Surat,Mumbai,4,21,1,2,1400,200,1600,festival,88.91809697
BK00329,28-01-2025,03-02-2025,2,6,upper,Ahmedabad,Mumbai,2,2,1,2,1400,300,1700,normal,90.48723345
BK00330,10-01-2024,30-01-2024,1,20,upper,Ahmedabad,Mumbai,6,4,1,1,700,100,800,normal,96.00372329
BK00331,06-05-2025,18-05-2025,2,12,lower,Ahmedabad,Vadodara,1,16,1,1,1600,200,1800,normal,94.40296639
BK00332,23-11-2024,01-12-2024,3,8,upper,Ahmedabad,Mumbai,5,18,1,1,2100,200,2300,holiday,86.12487878
BK00333,20-06-2024,20-06-2024,1,0,upper,Ahmedabad,Mumbai,0,16,1,1,700,200,900,holiday,94.14935169
BK00334,13-10-2025,24-10-2025,1,11,lower,Ahmedabad,Mumbai,2,2,0,0,800,0,800,holiday,94.19791894
BK00335,28-11-2025,29-11-2025,1,1,mixed,Nadiad,Mumbai,3,14,1,1,750,150,900,normal,90.17916726
BK00336,31-05-2024,15-06-2024,1,15,lower,Ahmedabad,Mumbai,4,17,0,0,800,0,800,holiday,98
BK00337,19-09-2024,21-09-2024,4,2,upper,Ahmedabad,Mumbai,6,2,0,0,2800,0,2800,normal,80.68563281
BK00338,25-08-2024,30-08-2024,3,5,lower,Nadiad,Surat,0,1,1,2,2400,400,2800,normal,90.69022274
BK00339,28-04-2025,02-05-2025,2,4,upper,Ahmedabad,Mumbai,0,8,0,0,1400,0,1400,normal,94.30056424
BK00340,10-05-2025,29-05-2025,1,19,mixed,Ahmedabad,Vadodara,2,1,0,0,750,0,750,holiday,91.039279
BK00341,19-01-2024,20-01-2024,2,1,mixed,Ahmedabad,Mumbai,3,2,1,1,1500,100,1600,festival,89.33461416
BK00342,23-09-2024,01-10-2024,2,8,lower,Vadodara,Mumbai,3,5,1,1,1600,200,1800,normal,97.46812684
BK00343,28-05-2025,29-05-2025,1,1,lower,Ahmedabad,Mumbai,1,12,1,1,800,100,900,normal,96.77479743
BK00344,10-12-2025,22-12-2025,2,12,lower,Surat,Mumbai,3,3,1,1,1600,150,1750,normal,96.1752601
BK00345,23-10-2024,15-11-2024,2,23,mixed,Ahmedabad,Surat,5,14,0,0,1500,0,1500,holiday,96.01490675
BK00346,22-10-2025,27-10-2025,2,5,upper,Ahmedabad,Surat,2,8,0,0,1400,0,1400,normal,82.81422647
BK00347,16-11-2024,22-11-2024,2,6,lower,Ahmedabad,Mumbai,0,8,0,0,1600,0,1600,festival,90.00243525
BK00348,27-12-2024,22-01-2025,1,26,lower,Ahmedabad,Mumbai,0,22,1,1,800,150,950,normal,96.89394812
BK00349,22-05-2024,29-05-2024,2,7,mixed,Ahmedabad,Surat,3,18,0,0,1500,0,1500,holiday,93.12179719
BK00350,01-11-2024,07-11-2024,2,6,upper,Nadiad,Vadodara,4,11,0,0,1400,0,1400,normal,86.33803191
BK00351,29-09-2024,07-10-2024,2,8,lower,Ahmedabad,Mumbai,6,11,0,0,1600,0,1600,normal,81.99599285
BK00352,30-08-2025,10-09-2025,4,11,lower,Nadiad,Mumbai,5,1,0,0,3200,0,3200,normal,85.37329808
BK00353,05-02-2025,06-02-2025,3,1,lower,Vadodara,Surat,6,20,1,1,2400,100,2500,holiday,86.0588463
BK00354,03-01-2025,20-01-2025,1,17,upper,Nadiad,Mumbai,1,0,1,1,700,100,800,normal,96.03521627
BK00355,06-07-2024,11-07-2024,1,5,mixed,Ahmedabad,Mumbai,3,2,0,0,750,0,750,normal,86.02141863
BK00356,16-08-2024,16-08-2024,2,0,mixed,Surat,Mumbai,5,12,1,1,1500,200,1700,normal,93.67960882
BK00357,25-11-2024,10-12-2024,1,15,upper,Ahmedabad,Mumbai,2,4,0,0,700,0,700,normal,93.04884395
BK00358,10-06-2024,14-06-2024,2,4,mixed,Ahmedabad,Mumbai,1,14,0,0,1500,0,1500,normal,94.46054699
BK00359,26-07-2025,27-07-2025,4,1,lower,Vadodara,Mumbai,5,0,1,3,3200,300,3500,festival,79.356172
BK00360,23-07-2025,02-08-2025,2,10,lower,Ahmedabad,Surat,3,1,0,0,1600,0,1600,holiday,88.33402664
BK00361,03-03-2024,24-03-2024,2,21,mixed,Nadiad,Surat,1,17,0,0,1500,0,1500,normal,91.03879571
BK00362,27-02-2024,19-03-2024,2,21,lower,Ahmedabad,Vadodara,4,14,1,2,1600,300,1900,normal,98
BK00363,25-11-2025,25-12-2025,2,30,lower,Ahmedabad,Mumbai,2,0,0,0,1600,0,1600,normal,95.74585682
BK00364,27-05-2024,16-06-2024,2,20,mixed,Ahmedabad,Mumbai,3,5,1,1,1500,100,1600,normal,98
BK00365,25-07-2025,25-07-2025,4,0,lower,Ahmedabad,Mumbai,0,7,1,3,3200,600,3800,normal,78.93358563
BK00366,18-06-2024,22-06-2024,2,4,upper,Ahmedabad,Mumbai,2,20,1,1,1400,200,1600,holiday,94.16834793
BK00367,14-07-2025,31-07-2025,5,17,mixed,Ahmedabad,Mumbai,4,14,1,2,3750,200,3950,normal,85.44825361
BK00368,22-03-2024,26-03-2024,4,4,upper,Vadodara,Mumbai,5,13,0,0,2800,0,2800,normal,72.07972133
BK00369,02-10-2024,11-10-2024,1,9,lower,Vadodara,Mumbai,4,1,1,1,800,150,950,holiday,89.17988843
BK00370,07-03-2024,16-03-2024,1,9,lower,Vadodara,Nadiad,0,15,1,1,800,150,950,holiday,91.45984429
BK00371,12-08-2024,16-08-2024,1,4,lower,Vadodara,Mumbai,6,3,1,1,800,200,1000,holiday,93.90564278
BK00372,04-11-2024,27-11-2024,1,23,lower,Ahmedabad,Mumbai,2,11,1,1,800,200,1000,holiday,96.62445652
BK00373,25-07-2025,31-07-2025,1,6,upper,Vadodara,Surat,3,14,0,0,700,0,700,normal,95.66255639
BK00374,09-04-2025,15-04-2025,3,6,lower,Ahmedabad,Surat,0,20,1,3,2400,450,2850,holiday,91.30115942
BK00375,14-08-2024,13-09-2024,1,30,lower,Ahmedabad,Surat,6,18,1,1,800,200,1000,festival,92.55641619
BK00376,14-10-2024,20-10-2024,2,6,upper,Nadiad,Mumbai,3,4,1,1,1400,200,1600,normal,95.88392249
BK00377,29-12-2025,30-12-2025,3,1,upper,Ahmedabad,Vadodara,1,21,1,2,2100,200,2300,holiday,86.88212298
BK00378,03-12-2024,10-12-2024,1,7,mixed,Vadodara,Mumbai,3,0,1,1,750,150,900,normal,98
BK00379,14-07-2025,30-07-2025,3,16,lower,Ahmedabad,Mumbai,1,8,0,0,2400,0,2400,holiday,85.51575006
BK00380,11-08-2025,25-08-2025,1,14,mixed,Ahmedabad,Mumbai,3,1,1,1,750,100,850,normal,98
BK00381,25-04-2024,10-05-2024,1,15,upper,Ahmedabad,Mumbai,1,17,0,0,700,0,700,normal,92.72669682
BK00382,08-11-2024,20-11-2024,3,12,lower,Ahmedabad,Mumbai,2,11,1,2,2400,400,2800,normal,84.97558253
BK00383,01-03-2024,03-03-2024,2,2,lower,Vadodara,Mumbai,6,4,0,0,1600,0,1600,festival,74.18254256
BK00384,28-12-2024,16-01-2025,4,19,lower,Surat,Mumbai,4,1,1,1,3200,150,3350,normal,96.79311991
BK00385,22-09-2024,14-10-2024,3,22,upper,Ahmedabad,Mumbai,2,5,1,2,2100,300,2400,holiday,97.78139898
BK00386,31-01-2024,02-02-2024,3,2,lower,Ahmedabad,Mumbai,0,21,0,0,2400,0,2400,normal,87.98975179
BK00387,26-12-2024,27-12-2024,1,1,mixed,Ahmedabad,Mumbai,2,16,1,1,750,150,900,holiday,90.60347637
BK00388,01-10-2024,31-10-2024,1,30,upper,Vadodara,Surat,2,7,0,0,700,0,700,normal,98
BK00389,23-11-2024,13-12-2024,3,20,mixed,Ahmedabad,Mumbai,4,21,1,2,2250,300,2550,holiday,87.95332934
BK00390,11-11-2024,03-12-2024,3,22,lower,Surat,Surat,5,2,0,0,2400,0,2400,normal,83.4661943
BK00391,21-12-2025,11-01-2026,6,21,lower,Nadiad,Vadodara,2,16,0,0,4800,0,4800,festival,85.06699277
BK00392,24-01-2025,31-01-2025,2,7,lower,Vadodara,Vadodara,0,11,0,0,1600,0,1600,normal,91.67509419
BK00393,19-12-2025,29-12-2025,2,10,lower,Ahmedabad,Surat,2,8,0,0,1600,0,1600,festival,91.38428239
BK00394,22-07-2025,29-07-2025,3,7,mixed,Nadiad,Mumbai,2,8,1,2,2250,300,2550,normal,83.01264981
BK00395,14-05-2025,14-05-2025,2,0,lower,Nadiad,Mumbai,2,11,1,2,1600,300,1900,holiday,82.18985933
BK00396,05-12-2025,18-12-2025,4,13,lower,Vadodara,Mumbai,6,21,1,3,3200,600,3800,holiday,87.57207848
BK00397,09-03-2025,16-03-2025,4,7,lower,Vadodara,Surat,2,17,0,0,3200,0,3200,normal,88.28567656
BK00398,20-06-2025,30-06-2025,2,10,lower,Ahmedabad,Mumbai,4,15,0,0,1600,0,1600,normal,93.21914288
BK00399,18-09-2024,24-09-2024,3,6,mixed,Nadiad,Surat,6,21,0,0,2250,0,2250,normal,80.78613748
BK00400,15-04-2025,21-04-2025,3,6,upper,Surat,Mumbai,4,14,1,1,2100,150,2250,normal,93.15337036
BK00401,24-02-2024,25-02-2024,1,1,upper,Surat,Mumbai,0,4,0,0,700,0,700,normal,84.18484639
BK00402,01-12-2025,04-12-2025,4,3,lower,Nadiad,Nadiad,5,22,1,1,3200,150,3350,holiday,78.29861612
BK00403,24-08-2024,25-08-2024,2,1,mixed,Ahmedabad,Mumbai,0,12,1,1,1500,100,1600,normal,98
BK00404,12-08-2024,14-08-2024,3,2,upper,Ahmedabad,Mumbai,0,8,0,0,2100,0,2100,festival,82.27014108
BK00405,19-06-2025,19-07-2025,2,30,lower,Vadodara,Mumbai,5,17,0,0,1600,0,1600,normal,96.45291218
BK00406,25-06-2025,26-06-2025,4,1,lower,Ahmedabad,Mumbai,2,11,1,2,3200,300,3500,normal,80.2224559
BK00407,16-07-2025,19-07-2025,2,3,mixed,Ahmedabad,Mumbai,5,0,1,1,1500,100,1600,normal,93.71550795
BK00408,13-11-2025,21-11-2025,1,8,upper,Ahmedabad,Mumbai,3,8,1,1,700,150,850,holiday,94.41188435
BK00409,13-02-2025,22-02-2025,4,9,upper,Nadiad,Mumbai,6,11,0,0,2800,0,2800,normal,84.47145182
BK00410,30-08-2024,31-08-2024,1,1,lower,Ahmedabad,Mumbai,2,9,1,1,800,150,950,normal,94.48777456
BK00411,23-08-2024,07-09-2024,2,15,lower,Ahmedabad,Mumbai,3,14,1,1,1600,200,1800,festival,86.19554862
BK00412,08-05-2024,23-05-2024,5,15,upper,Ahmedabad,Mumbai,0,4,0,0,3500,0,3500,normal,91.40457196
BK00413,08-04-2025,10-04-2025,5,2,upper,Vadodara,Mumbai,2,14,1,2,3500,400,3900,normal,81.4266599
BK00414,17-11-2025,20-11-2025,2,3,upper,Surat,Mumbai,5,22,1,1,1400,150,1550,normal,94.24514936
BK00415,14-06-2025,11-07-2025,2,27,upper,Ahmedabad,Mumbai,5,17,0,0,1400,0,1400,normal,97.25934756
BK00416,04-12-2025,21-12-2025,2,17,lower,Ahmedabad,Mumbai,6,16,1,2,1600,400,2000,festival,87.98692472
BK00417,02-03-2024,13-03-2024,1,11,upper,Nadiad,Mumbai,5,5,0,0,700,0,700,normal,86.16298837
BK00418,07-08-2024,07-08-2024,2,0,mixed,Vadodara,Surat,5,14,1,1,1500,200,1700,normal,91.07965161
BK00419,31-05-2025,05-06-2025,3,5,mixed,Vadodara,Mumbai,0,19,1,1,2250,200,2450,normal,95.94744562
BK00420,30-10-2024,07-11-2024,3,8,lower,Nadiad,Mumbai,4,7,0,0,2400,0,2400,festival,85.09121539
BK00421,14-02-2025,16-02-2025,3,2,lower,Vadodara,Mumbai,0,1,1,2,2400,400,2800,normal,94.81981754
BK00422,16-08-2025,21-08-2025,3,5,mixed,Ahmedabad,Mumbai,2,15,0,0,2250,0,2250,normal,76.04965015
BK00423,27-11-2024,06-12-2024,1,9,upper,Ahmedabad,Mumbai,4,16,1,1,700,150,850,normal,98
BK00424,18-03-2025,21-03-2025,2,3,upper,Nadiad,Mumbai,5,18,0,0,1400,0,1400,normal,81.58363078
BK00425,08-05-2024,23-05-2024,1,15,mixed,Vadodara,Vadodara,4,14,1,1,750,100,850,normal,93.62352573
BK00426,04-05-2025,22-05-2025,2,18,upper,Ahmedabad,Vadodara,3,20,1,2,1400,300,1700,festival,91.83192707
BK00427,13-11-2025,16-11-2025,2,3,upper,Surat,Vadodara,1,8,1,2,1400,300,1700,normal,94.00250386
BK00428,06-11-2025,24-11-2025,4,18,lower,Vadodara,Nadiad,4,1,0,0,3200,0,3200,normal,93.46272126
BK00429,04-06-2024,05-06-2024,2,1,lower,Nadiad,Mumbai,1,17,0,0,1600,0,1600,holiday,85.5262172
BK00430,04-06-2025,22-06-2025,1,18,lower,Ahmedabad,Mumbai,0,10,0,0,800,0,800,normal,92.97964662
BK00431,21-02-2024,22-02-2024,1,1,mixed,Ahmedabad,Vadodara,0,5,0,0,750,0,750,normal,94.91099255
BK00432,13-11-2025,13-11-2025,3,0,lower,Vadodara,Mumbai,4,1,1,2,2400,400,2800,normal,95.70474958
BK00433,29-12-2024,08-01-2025,2,10,upper,Ahmedabad,Mumbai,3,17,0,0,1400,0,1400,normal,93.20433206
BK00434,29-11-2024,05-12-2024,1,6,mixed,Ahmedabad,Vadodara,0,20,0,0,750,0,750,normal,98
BK00435,08-04-2025,01-05-2025,1,23,upper,Surat,Mumbai,1,10,0,0,700,0,700,festival,94.18000901
BK00436,17-01-2025,21-01-2025,3,4,upper,Vadodara,Mumbai,4,21,1,1,2100,100,2200,festival,89.27542348
BK00437,24-09-2024,27-09-2024,1,3,lower,Ahmedabad,Nadiad,6,11,1,1,800,100,900,normal,98
BK00438,26-02-2025,04-03-2025,3,6,mixed,Vadodara,Vadodara,4,21,1,2,2250,400,2650,festival,87.58550099
BK00439,30-07-2024,05-08-2024,3,6,lower,Ahmedabad,Mumbai,3,22,1,1,2400,150,2550,normal,84.06111592
